date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:53	161/161	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/menu.png	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/menu.png	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:54	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:52%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/owl.video.play.png	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/owl.video.play.png	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:54	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:52%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/loading.gif	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/loading.gif	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:55	1094/1094	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/img-sprite.png	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/img-sprite.png	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:55	280/280	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/close.png	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/close.png	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:56	59269/59269	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/stats.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/stats.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:56	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:54%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team.png	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team.png	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:57	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:55%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/c11-bg.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/c11-bg.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:58	36451/36451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team1.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/about.html)
13:53:58	31123/31123	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team2.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/about.html)
13:53:58	26637/26637	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team3.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/about.html)
13:53:59	28675/28675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team4.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/team4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/about.html)
13:54:00	84376/84376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/blog2.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/blog2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog.html)
13:54:01	92476/92476	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/blog1.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/blog1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog.html)
13:54:02	13775/13775	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/t1.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/t1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog-single.html)
13:54:02	84273/84273	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/blog3.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/blog3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog.html)
13:54:03	10320/10320	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/t2.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/t2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog-single.html)
13:54:04	13124/13124	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/t3.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/t3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog-single.html)
13:54:04	31348/31348	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/author.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/author.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog-single.html)
13:54:06	109/109	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Apr%202024%2008:24:04%20GMT	http://cdn.fancybar.net/ac/fancybar.js?zoneid=1502&serve=C6ADVKE&placement=w3layouts	D:/genoviq/newdaynight/cdn.fancybar.net/ac/fancybar.476a2f.delayed	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog1.html)
13:54:07	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	http://www.google-analytics.com/analytics.js	D:/genoviq/newdaynight/www.google-analytics.com/analytics.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog1.html)
13:54:08	41691/41691	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:24:06%20GMT	https://www.carbonads.net/ac/fancybar.js?placement=w3layouts&serve=C6ADVKE&zoneid=1502	D:/genoviq/newdaynight/www.carbonads.net/ac/fancybar.487292.delayed	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/blog1.html)
